quote_date,selection_group,underlying_close,contract,expiration,option_type,strike,style,bid,bid_size,ask,ask_size,mid,volume,open_interest,delta,gamma,theta,vega,implied_volatility,quote_missing
2013-01-11,near_grid,1472.050049,SPXW130125C01550000,2013-01-25,call,1550.0,E,0.1,,0.2,,0.15,3.0,138.0,0.0126,0.001,-15.0478,9.1504,0.1197,0
2013-01-11,near_grid,1472.050049,SPXW130125P01550000,2013-01-25,put,1550.0,E,77.4,,79.0,,78.2,0.0,35.0,-0.9953,0.0005,-0.7595,3.8415,0.1033,0
2013-01-11,near_grid,1472.050049,SPXW130125C01575000,2013-01-25,call,1575.0,E,0.05,,0.1,,0.075,707.0,320.0,0.006,0.0004,-9.1249,4.7583,0.1397,0
2013-01-11,near_grid,1472.050049,SPXW130125P01575000,2013-01-25,put,1575.0,E,102.4,,104.0,,103.2,0.0,0.0,-0.9997,0.0,4.2908,0.3369,0.1033,0
2013-01-11,near_grid,1472.050049,SPXW130125C01600000,2013-01-25,call,1600.0,E,0.0,,0.05,,0.025,363.0,250.0,0.001,0.0001,-1.7396,0.9075,0.1397,0
2013-01-11,near_grid,1472.050049,SPXW130125P01600000,2013-01-25,put,1600.0,E,127.3,,129.0,,128.15,0.0,0.0,-1.0,0.0,4.8213,0.0162,0.1033,0
2013-01-14,underlying,1470.680054,,,,,,,,,,,,,,,,,,0
2013-01-14,far_target,1470.680054,SPXW130201C01460000,2013-02-01,call,1460.0,E,19.6,,20.1,,19.85,43.0,436.0,0.6287,0.011,-140.1121,121.1444,0.1077,0
2013-01-14,far_target,1470.680054,SPXW130201P01460000,2013-02-01,put,1460.0,E,10.6,,11.2,,10.9,1031.0,696.0,-0.3861,0.0097,-157.8116,122.6129,0.1236,0
2013-01-14,near_grid,1470.680054,SPXW130125C01315000,2013-01-25,call,1315.0,E,153.5,,155.4,,154.45,0.0,0.0,1.0,0.0,-3.9815,0.0,0.1083,0
2013-01-14,near_grid,1470.680054,SPXW130125P01315000,2013-01-25,put,1315.0,E,0.15,,0.2,,0.175,0.0,525.0,-0.0004,0.0,-1.2138,0.3459,0.1989,0
2013-01-14,near_grid,1470.680054,SPXW130125C01345000,2013-01-25,call,1345.0,E,123.6,,125.6,,124.6,0.0,0.0,1.0,0.0,-4.0734,0.0005,0.1083,0
2013-01-14,near_grid,1470.680054,SPXW130125P01345000,2013-01-25,put,1345.0,E,0.25,,0.4,,0.325,0.0,132.0,-0.0036,0.0002,-9.3257,2.6594,0.1989,0
2013-01-14,near_grid,1470.680054,SPXW130125C01370000,2013-01-25,call,1370.0,E,98.7,,100.7,,99.7,0.0,24.0,1.0,0.0,-4.2398,0.048,0.1083,0
2013-01-14,near_grid,1470.680054,SPXW130125P01370000,2013-01-25,put,1370.0,E,0.4,,0.5,,0.45,40.0,165.0,-0.0162,0.0008,-35.1822,10.0361,0.1989,0
2013-01-14,near_grid,1470.680054,SPXW130125C01400000,2013-01-25,call,1400.0,E,69.1,,71.1,,70.1,0.0,167.0,0.9967,0.0004,-8.9383,2.4647,0.1083,0
2013-01-14,near_grid,1470.680054,SPXW130125P01400000,2013-01-25,put,1400.0,E,0.75,,0.9,,0.825,288.0,5125.0,-0.0457,0.0022,-73.2306,23.7331,0.1752,0
2013-01-14,near_grid,1470.680054,SPXW130125C01430000,2013-01-25,call,1430.0,E,40.7,,42.4,,41.55,0.0,449.0,0.9386,0.0045,-61.8171,30.0055,0.109,0
2013-01-14,near_grid,1470.680054,SPXW130125P01430000,2013-01-25,put,1430.0,E,1.95,,2.1,,2.025,61.0,287.0,-0.1168,0.0056,-121.0857,48.5599,0.1418,0
2013-01-14,near_grid,1470.680054,SPXW130125C01460000,2013-01-25,call,1460.0,E,16.4,,17.1,,16.75,27.0,1933.0,0.6629,0.0139,-172.8753,90.367,0.1065,0
2013-01-14,near_grid,1470.680054,SPXW130125P01460000,2013-01-25,put,1460.0,E,7.1,,7.4,,7.25,31.0,221.0,-0.3547,0.0124,-194.864,92.0865,0.1208,0
2013-01-14,near_grid,1470.680054,SPXW130125C01490000,2013-01-25,call,1490.0,E,2.8,,3.1,,2.95,3323.0,1063.0,0.2168,0.0122,-125.9448,72.6587,0.0974,0
2013-01-14,near_grid,1470.680054,SPXW130125P01490000,2013-01-25,put,1490.0,E,22.6,,24.0,,23.3,2.0,10.0,-0.7505,0.0114,-152.5164,78.5485,0.1124,0
2013-01-14,near_grid,1470.680054,SPXW130125C01520000,2013-01-25,call,1520.0,E,0.25,,0.3,,0.275,213.0,1167.0,0.0284,0.0026,-29.1756,16.0943,0.1022,0
2013-01-14,near_grid,1470.680054,SPXW130125P01520000,2013-01-25,put,1520.0,E,50.0,,51.9,,50.95,0.0,0.0,-0.9042,0.0046,-106.0197,42.0745,0.1482,0
2013-01-14,near_grid,1470.680054,SPXW130125C01550000,2013-01-25,call,1550.0,E,0.05,,0.1,,0.075,8.0,135.0,0.0072,0.0005,-11.0933,4.9394,0.1268,0
2013-01-14,near_grid,1470.680054,SPXW130125P01550000,2013-01-25,put,1550.0,E,79.8,,81.7,,80.75,0.0,35.0,-0.9355,0.0025,-107.357,31.1742,0.203,0
2013-01-14,near_grid,1470.680054,SPXW130125C01575000,2013-01-25,call,1575.0,E,0.05,,0.1,,0.075,32.0,1027.0,0.0059,0.0004,-11.7439,4.1313,0.1606,0
2013-01-14,near_grid,1470.680054,SPXW130125P01575000,2013-01-25,put,1575.0,E,104.8,,106.7,,105.75,0.0,0.0,-0.946,0.0018,-115.1262,27.1225,0.2498,0
2013-01-14,near_grid,1470.680054,SPXW130125C01600000,2013-01-25,call,1600.0,E,0.0,,0.05,,0.025,25.0,613.0,0.001,0.0001,-2.2816,0.8028,0.1606,0
2013-01-14,near_grid,1470.680054,SPXW130125P01600000,2013-01-25,put,1600.0,E,129.7,,131.6,,130.65,0.0,0.0,-0.956,0.0013,-113.0279,23.04,0.2892,0
2013-01-15,underlying,1472.339966,,,,,,,,,,,,,,,,,,0
2013-01-15,far_target,1472.339966,SPXW130201C01460000,2013-02-01,call,1460.0,E,20.2,,21.0,,20.6,99.0,413.0,0.6497,0.011,-142.6116,115.4039,0.1084,0
2013-01-15,far_target,1472.339966,SPXW130201P01460000,2013-02-01,put,1460.0,E,9.4,,10.0,,9.7,98.0,1450.0,-0.3658,0.0099,-158.6974,117.1562,0.1225,0
2013-01-15,near_grid,1472.339966,SPXW130125C01315000,2013-01-25,call,1315.0,E,155.5,,157.4,,156.45,0.0,0.0,1.0,0.0,-3.9815,0.0,0.1053,0
2013-01-15,near_grid,1472.339966,SPXW130125P01315000,2013-01-25,put,1315.0,E,0.1,,0.25,,0.175,30.0,525.0,-0.0004,0.0,-1.4402,0.3472,0.2124,0
2013-01-15,near_grid,1472.339966,SPXW130125C01345000,2013-01-25,call,1345.0,E,125.6,,127.5,,126.55,0.0,0.0,1.0,0.0,-4.0724,0.0,0.1053,0
2013-01-15,near_grid,1472.339966,SPXW130125P01345000,2013-01-25,put,1345.0,E,0.25,,0.35,,0.3,8.0,132.0,-0.0037,0.0002,-10.6621,2.5712,0.2124,0
2013-01-15,near_grid,1472.339966,SPXW130125C01370000,2013-01-25,call,1370.0,E,100.7,,102.7,,101.7,0.0,24.0,1.0,0.0,-4.1674,0.0094,0.1053,0
2013-01-15,near_grid,1472.339966,SPXW130125P01370000,2013-01-25,put,1370.0,E,0.35,,0.5,,0.425,200.0,201.0,-0.0162,0.0008,-39.4081,9.5062,0.2124,0
2013-01-15,near_grid,1472.339966,SPXW130125C01400000,2013-01-25,call,1400.0,E,70.9,,72.9,,71.9,50.0,167.0,0.9987,0.0002,-6.3491,1.0278,0.1053,0
2013-01-15,near_grid,1472.339966,SPXW130125P01400000,2013-01-25,put,1400.0,E,0.65,,0.75,,0.7,175.0,6068.0,-0.04,0.002,-72.004,20.306,0.1818,0
2013-01-15,near_grid,1472.339966,SPXW130125C01430000,2013-01-25,call,1430.0,E,41.9,,43.9,,42.9,0.0,449.0,0.9596,0.0035,-46.2754,20.4601,0.1053,0
2013-01-15,near_grid,1472.339966,SPXW130125P01430000,2013-01-25,put,1430.0,E,1.6,,1.8,,1.7,1465.0,318.0,-0.1028,0.0052,-119.8288,42.1654,0.1459,0
2013-01-15,near_grid,1472.339966,SPXW130125C01460000,2013-01-25,call,1460.0,E,17.1,,17.8,,17.45,98.0,1946.0,0.6931,0.0139,-176.2305,82.702,0.1071,0
2013-01-15,near_grid,1472.339966,SPXW130125P01460000,2013-01-25,put,1460.0,E,6.0,,6.3,,6.15,694.0,231.0,-0.3266,0.0127,-199.0802,84.9063,0.1208,0
2013-01-15,near_grid,1472.339966,SPXW130125C01490000,2013-01-25,call,1490.0,E,2.7,,2.95,,2.825,655.0,3862.0,0.2212,0.0132,-131.5719,69.935,0.0955,0
2013-01-15,near_grid,1472.339966,SPXW130125P01490000,2013-01-25,put,1490.0,E,20.8,,22.1,,21.45,20.0,12.0,-0.7467,0.0123,-158.8089,75.3433,0.1101,0
2013-01-15,near_grid,1472.339966,SPXW130125C01520000,2013-01-25,call,1520.0,E,0.2,,0.25,,0.225,198.0,1224.0,0.0251,0.0025,-27.4359,13.8222,0.1011,0
2013-01-15,near_grid,1472.339966,SPXW130125P01520000,2013-01-25,put,1520.0,E,47.9,,49.9,,48.9,0.0,0.0,-0.9222,0.0045,-88.8633,34.2864,0.1389,0
2013-01-15,near_grid,1472.339966,SPXW130125C01550000,2013-01-25,call,1550.0,E,0.05,,0.1,,0.075,2011.0,138.0,0.0073,0.0007,-12.2381,4.7687,0.1308,0
2013-01-15,near_grid,1472.339966,SPXW130125P01550000,2013-01-25,put,1550.0,E,77.8,,79.7,,78.75,0.0,35.0,-0.9496,0.0023,-88.1832,24.4503,0.1938,0
2013-01-15,near_grid,1472.339966,SPXW130125C01575000,2013-01-25,call,1575.0,E,0.05,,0.1,,0.075,283.0,1029.0,0.0059,0.0004,-12.8976,3.9559,0.1664,0
2013-01-15,near_grid,1472.339966,SPXW130125P01575000,2013-01-25,put,1575.0,E,102.8,,104.7,,103.75,0.0,0.0,-0.9584,0.0016,-93.9198,20.9557,0.2404,0
2013-01-15,near_grid,1472.339966,SPXW130125C01600000,2013-01-25,call,1600.0,E,0.0,,0.05,,0.025,0.0,644.0,0.0009,0.0001,-2.4399,0.7486,0.1664,0
2013-01-15,near_grid,1472.339966,SPXW130125P01600000,2013-01-25,put,1600.0,E,127.7,,129.6,,128.65,0.0,0.0,-0.9839,0.0007,-39.7766,9.4774,0.2404,0
2013-01-16,underlying,1472.630005,,,,,,,,,,,,,,,,,,0
2013-01-16,far_target,1472.630005,SPXW130201C01460000,2013-02-01,call,1460.0,E,19.6,,20.4,,20.0,1.0,318.0,0.6619,0.0115,-140.5433,110.356,0.1048,0
2013-01-16,far_target,1472.630005,SPXW130201P01460000,2013-02-01,put,1460.0,E,9.3,,9.8,,9.55,267.0,1453.0,-0.3627,0.0099,-168.1249,113.2052,0.126,0
2013-01-16,near_grid,1472.630005,SPXW130125C01315000,2013-01-25,call,1315.0,E,154.3,,157.9,,156.1,0.0,0.0,1.0,0.0,-3.9815,0.0,0.0995,0
2013-01-16,near_grid,1472.630005,SPXW130125P01315000,2013-01-25,put,1315.0,E,0.1,,0.2,,0.15,50.0,555.0,-0.0065,0.0002,-26.8988,4.0394,0.3044,0
2013-01-16,near_grid,1472.630005,SPXW130125C01345000,2013-01-25,call,1345.0,E,124.4,,128.0,,126.2,0.0,0.0,1.0,0.0,-4.0724,0.0,0.0995,0
2013-01-16,near_grid,1472.630005,SPXW130125P01345000,2013-01-25,put,1345.0,E,0.2,,0.3,,0.25,10.0,140.0,-0.0118,0.0005,-40.2308,6.8688,0.2678,0
2013-01-16,near_grid,1472.630005,SPXW130125C01370000,2013-01-25,call,1370.0,E,99.3,,102.9,,101.1,0.0,24.0,1.0,0.0,-4.1499,0.0008,0.0995,0
2013-01-16,near_grid,1472.630005,SPXW130125P01370000,2013-01-25,put,1370.0,E,0.3,,0.4,,0.35,67.0,340.0,-0.0184,0.0009,-50.689,10.0318,0.2311,0
2013-01-16,near_grid,1472.630005,SPXW130125C01400000,2013-01-25,call,1400.0,E,69.7,,73.3,,71.5,0.0,167.0,0.9996,0.0001,-4.8929,0.3006,0.0995,0
2013-01-16,near_grid,1472.630005,SPXW130125P01400000,2013-01-25,put,1400.0,E,0.55,,0.6,,0.575,329.0,6132.0,-0.0347,0.0019,-69.5033,17.092,0.186,0
2013-01-16,near_grid,1472.630005,SPXW130125C01430000,2013-01-25,call,1430.0,E,40.5,,44.0,,42.25,7.0,449.0,0.9752,0.0026,-32.3593,12.9012,0.0995,0
2013-01-16,near_grid,1472.630005,SPXW130125P01430000,2013-01-25,put,1430.0,E,1.3,,1.45,,1.375,3999.0,1663.0,-0.0901,0.005,-115.67,36.1546,0.1466,0
2013-01-16,near_grid,1472.630005,SPXW130125C01460000,2013-01-25,call,1460.0,E,16.0,,17.2,,16.6,49.0,1934.0,0.7205,0.0152,-166.3904,74.8325,0.0995,0
2013-01-16,near_grid,1472.630005,SPXW130125P01460000,2013-01-25,put,1460.0,E,5.6,,5.8,,5.7,173.0,716.0,-0.3174,0.013,-212.8737,79.3004,0.1234,0
2013-01-16,near_grid,1472.630005,SPXW130125C01490000,2013-01-25,call,1490.0,E,2.35,,2.55,,2.45,406.0,4330.0,0.2089,0.0137,-133.1059,63.9374,0.0944,0
2013-01-16,near_grid,1472.630005,SPXW130125P01490000,2013-01-25,put,1490.0,E,20.7,,22.0,,21.35,12.0,32.0,-0.7406,0.0123,-182.965,72.1042,0.118,0
2013-01-16,near_grid,1472.630005,SPXW130125C01520000,2013-01-25,call,1520.0,E,0.2,,0.25,,0.225,124.0,1251.0,0.0253,0.0025,-30.7335,13.129,0.1065,0
2013-01-16,near_grid,1472.630005,SPXW130125P01520000,2013-01-25,put,1520.0,E,47.4,,50.9,,49.15,0.0,0.0,-0.9152,0.0046,-110.1171,34.5777,0.151,0
2013-01-16,near_grid,1472.630005,SPXW130125C01550000,2013-01-25,call,1550.0,E,0.05,,0.1,,0.075,882.0,2089.0,0.0073,0.0007,-13.6385,4.5021,0.138,0
2013-01-16,near_grid,1472.630005,SPXW130125P01550000,2013-01-25,put,1550.0,E,77.3,,80.8,,79.05,0.0,35.0,-0.9497,0.0023,-98.6564,23.0609,0.2042,0
2013-01-16,near_grid,1472.630005,SPXW130125C01575000,2013-01-25,call,1575.0,E,0.0,,0.05,,0.025,3830.0,1304.0,0.0007,0.0001,-1.5593,0.515,0.138,0
2013-01-16,near_grid,1472.630005,SPXW130125P01575000,2013-01-25,put,1575.0,E,102.3,,105.8,,104.05,0.0,0.0,-0.9592,0.0016,-103.1511,19.4914,0.2524,0
2013-01-16,near_grid,1472.630005,SPXW130125C01600000,2013-01-25,call,1600.0,E,0.0,,0.05,,0.025,0.0,1244.0,0.0,0.0,-0.1038,0.0343,0.138,0
2013-01-16,near_grid,1472.630005,SPXW130125P01600000,2013-01-25,put,1600.0,E,127.2,,130.7,,128.95,0.0,0.0,-0.9844,0.0007,-43.4272,8.7205,0.2524,0
2013-01-17,underlying,1480.939941,,,,,,,,,,,,,,,,,,0
2013-01-17,far_target,1480.939941,SPXW130201C01460000,2013-02-01,call,1460.0,E,26.5,,28.1,,27.3,13.0,318.0,0.7257,0.0092,-156.7056,97.797,0.1233,0
2013-01-17,far_target,1480.939941,SPXW130201P01460000,2013-02-01,put,1460.0,E,6.4,,6.8,,6.6,70.0,1589.0,-0.2808,0.009,-159.4371,98.922,0.1276,0
2013-01-17,near_grid,1480.939941,SPXW130125C01315000,2013-01-25,call,1315.0,E,165.4,,167.3,,166.35,0.0,0.0,1.0,0.0,-3.9819,0.0001,0.1592,0
2013-01-17,near_grid,1480.939941,SPXW130125P01315000,2013-01-25,put,1315.0,E,0.05,,0.15,,0.1,155.0,585.0,0.0,0.0,-0.1324,0.0254,0.2092,0
2013-01-17,near_grid,1480.939941,SPXW130125C01345000,2013-01-25,call,1345.0,E,135.5,,137.4,,136.45,0.0,0.0,1.0,0.0,-4.1072,0.0088,0.1592,0
2013-01-17,near_grid,1480.939941,SPXW130125P01345000,2013-01-25,put,1345.0,E,0.15,,0.2,,0.175,33.0,148.0,-0.0005,0.0,-2.1169,0.4071,0.2092,0
2013-01-17,near_grid,1480.939941,SPXW130125C01370000,2013-01-25,call,1370.0,E,110.5,,112.5,,111.5,0.0,24.0,0.9997,0.0,-4.9679,0.2072,0.1592,0
2013-01-17,near_grid,1480.939941,SPXW130125P01370000,2013-01-25,put,1370.0,E,0.2,,0.25,,0.225,89.0,389.0,-0.0041,0.0002,-13.2499,2.5486,0.2092,0
2013-01-17,near_grid,1480.939941,SPXW130125C01400000,2013-01-25,call,1400.0,E,80.7,,82.7,,81.7,3.0,167.0,0.9939,0.0005,-18.6183,3.6364,0.1592,0
2013-01-17,near_grid,1480.939941,SPXW130125P01400000,2013-01-25,put,1400.0,E,0.45,,0.5,,0.475,2985.0,6001.0,-0.0279,0.0015,-69.9198,13.4544,0.2092,0
2013-01-17,near_grid,1480.939941,SPXW130125C01430000,2013-01-25,call,1430.0,E,51.2,,53.1,,52.15,73.0,449.0,0.9412,0.0035,-101.5467,24.6051,0.1592,0
2013-01-17,near_grid,1480.939941,SPXW130125P01430000,2013-01-25,put,1430.0,E,0.8,,0.95,,0.875,643.0,4225.0,-0.0598,0.0035,-99.0992,24.9403,0.1601,0
2013-01-17,near_grid,1480.939941,SPXW130125C01460000,2013-01-25,call,1460.0,E,23.9,,25.3,,24.6,56.0,1897.0,0.7794,0.0107,-208.8245,62.2448,0.1326,0
2013-01-17,near_grid,1480.939941,SPXW130125P01460000,2013-01-25,put,1460.0,E,3.1,,3.3,,3.2,2424.0,798.0,-0.2105,0.0108,-190.2171,60.5816,0.1268,0
2013-01-17,near_grid,1480.939941,SPXW130125C01490000,2013-01-25,call,1490.0,E,5.3,,5.5,,5.4,1781.0,4431.0,0.3515,0.0161,-213.767,77.8725,0.1095,0
2013-01-17,near_grid,1480.939941,SPXW130125P01490000,2013-01-25,put,1490.0,E,13.8,,14.4,,14.1,159.0,43.0,-0.6533,0.0166,-201.4112,77.4781,0.106,0
2013-01-17,near_grid,1480.939941,SPXW130125C01520000,2013-01-25,call,1520.0,E,0.4,,0.6,,0.5,2216.0,1356.0,0.0511,0.0045,-61.4368,22.0389,0.1116,0
2013-01-17,near_grid,1480.939941,SPXW130125P01520000,2013-01-25,put,1520.0,E,38.3,,40.2,,39.25,2.0,0.0,-0.9779,0.0028,-20.5188,11.0734,0.0908,0
2013-01-17,near_grid,1480.939941,SPXW130125C01550000,2013-01-25,call,1550.0,E,0.05,,0.15,,0.1,377.0,2740.0,0.0097,0.0009,-18.5929,5.4487,0.1368,0
2013-01-17,near_grid,1480.939941,SPXW130125P01550000,2013-01-25,put,1550.0,E,67.8,,69.8,,68.8,0.0,35.0,-0.9998,0.0,4.3198,0.1648,0.0908,0
2013-01-17,near_grid,1480.939941,SPXW130125C01575000,2013-01-25,call,1575.0,E,0.05,,0.1,,0.075,1430.0,5688.0,0.0063,0.0005,-16.0785,3.7259,0.1731,0
2013-01-17,near_grid,1480.939941,SPXW130125P01575000,2013-01-25,put,1575.0,E,92.8,,94.7,,93.75,0.0,0.0,-1.0,0.0,4.7667,0.0009,0.0908,0
2013-01-17,near_grid,1480.939941,SPXW130125C01600000,2013-01-25,call,1600.0,E,0.0,,0.05,,0.025,9508.0,1244.0,0.0009,0.0001,-2.6374,0.6114,0.1731,0
2013-01-17,near_grid,1480.939941,SPXW130125P01600000,2013-01-25,put,1600.0,E,117.8,,119.7,,118.75,0.0,0.0,-1.0,0.0,4.8445,0.0,0.0908,0
2013-01-18,underlying,1485.97998,,,,,,,,,,,,,,,,,,0
2013-01-18,far_target,1485.97998,SPXW130201C01460000,2013-02-01,call,1460.0,E,26.5,,28.1,,27.3,3.0,319.0,0.8956,0.0086,-56.246,51.4251,0.0743,0
2013-01-18,far_target,1485.97998,SPXW130201P01460000,2013-02-01,put,1460.0,E,4.4,,4.6,,4.5,237.0,1600.0,-0.2216,0.0085,-141.1623,84.4477,0.123,0
2013-01-18,near_grid,1485.97998,SPXW130125C01315000,2013-01-25,call,1315.0,E,169.27018205594905,,172.689781693443,,170.97998187469602,0.0,0.0,1.0,0.0,-3.9816,0.0,0.1767,0
2013-01-18,near_grid,1485.97998,SPXW130125P01315000,2013-01-25,put,1315.0,E,0.05,,0.1,,0.075,0.0,715.0,0.0,0.0,-0.0004,0.0001,0.1767,0
2013-01-18,near_grid,1485.97998,SPXW130125C01345000,2013-01-25,call,1345.0,E,139.57035640073804,,142.38995956034893,,140.98015798054348,0.0,0.0,1.0,0.0,-4.0724,0.0,0.1767,0
2013-01-18,near_grid,1485.97998,SPXW130125P01345000,2013-01-25,put,1345.0,E,0.05,,0.15,,0.1,187.0,170.0,0.0,0.0,-0.039,0.0077,0.1767,0
2013-01-18,near_grid,1485.97998,SPXW130125C01370000,2013-01-25,call,1370.0,E,114.8242422982845,,117.14392396087612,,115.98408312958031,0.0,24.0,1.0,0.0,-4.1481,0.0,0.1767,0
2013-01-18,near_grid,1485.97998,SPXW130125P01370000,2013-01-25,put,1370.0,E,0.1,,0.15,,0.125,565.0,407.0,-0.0002,0.0,-0.853,0.1676,0.1767,0
2013-01-18,near_grid,1485.97998,SPXW130125C01400000,2013-01-25,call,1400.0,E,85.20549145392695,,86.92681451360224,,86.0661529837646,0.0,169.0,1.0,0.0,-4.239,0.0,0.1767,0
2013-01-18,near_grid,1485.97998,SPXW130125P01400000,2013-01-25,put,1400.0,E,0.2,,0.25,,0.225,2623.0,8008.0,-0.005,0.0004,-14.4352,2.8395,0.1767,0
2013-01-18,near_grid,1485.97998,SPXW130125C01430000,2013-01-25,call,1430.0,E,55.973775278716516,,57.10455861768048,,56.5391669481985,0.0,421.0,1.0,0.0,-4.3315,0.0009,0.1608,0
2013-01-18,near_grid,1485.97998,SPXW130125P01430000,2013-01-25,put,1430.0,E,0.4,,0.45,,0.425,3255.0,4341.0,-0.0339,0.0023,-68.158,14.7428,0.1608,0
2013-01-18,near_grid,1485.97998,SPXW130125C01460000,2013-01-25,call,1460.0,E,24.2,,25.9,,25.05,20.0,1915.0,0.9858,0.003,-16.8785,7.0774,0.0614,0
2013-01-18,near_grid,1485.97998,SPXW130125P01460000,2013-01-25,put,1460.0,E,1.6,,1.7,,1.65,2569.0,2275.0,-0.1351,0.009,-149.7256,42.5202,0.1227,0
2013-01-18,near_grid,1485.97998,SPXW130125C01490000,2013-01-25,call,1490.0,E,4.5,,4.7,,4.6,6648.0,5062.0,0.4055,0.0241,-181.5592,75.8864,0.0822,0
2013-01-18,near_grid,1485.97998,SPXW130125P01490000,2013-01-25,put,1490.0,E,10.7,,11.7,,11.2,156.0,156.0,-0.5656,0.0173,-255.5712,77.0304,0.1163,0
2013-01-18,near_grid,1485.97998,SPXW130125C01520000,2013-01-25,call,1520.0,E,0.3,,0.35,,0.325,3000.0,2735.0,0.0188,0.0028,-21.3359,8.9721,0.0822,0
2013-01-18,near_grid,1485.97998,SPXW130125P01520000,2013-01-25,put,1520.0,E,36.0,,37.9,,36.95,0.0,0.0,-0.8346,0.0073,-240.3748,48.6566,0.1742,0
2013-01-18,near_grid,1485.97998,SPXW130125C01550000,2013-01-25,call,1550.0,E,0.05,,0.1,,0.075,2830.0,3089.0,0.0001,0.0,-0.0978,0.0412,0.0822,0
2013-01-18,near_grid,1485.97998,SPXW130125P01550000,2013-01-25,put,1550.0,E,65.8,,67.7,,66.75,0.0,35.0,-0.8874,0.0038,-276.1716,37.4216,0.26,0
2013-01-18,near_grid,1485.97998,SPXW130125C01575000,2013-01-25,call,1575.0,E,0.0,,0.05,,0.025,5223.0,7087.0,0.0,0.0,-0.0001,0.0,0.0822,0
2013-01-18,near_grid,1485.97998,SPXW130125P01575000,2013-01-25,put,1575.0,E,90.8,,92.7,,91.75,0.0,0.0,-0.9071,0.0026,-303.4755,32.5498,0.3282,0
2013-01-18,near_grid,1485.97998,SPXW130125C01600000,2013-01-25,call,1600.0,E,0.0,,0.05,,0.025,555.0,10422.0,0.0,0.0,0.0,0.0,0.0822,0
2013-01-18,near_grid,1485.97998,SPXW130125P01600000,2013-01-25,put,1600.0,E,115.8,,117.7,,116.75,0.0,0.0,-0.9198,0.0019,-325.0675,29.1531,0.3923,0
2013-01-22,underlying,1492.560059,,,,,,,,,,,,,,,,,,0
2013-01-22,far_target,1492.560059,SPXW130201C01460000,2013-02-01,call,1460.0,E,33.0,,34.9,,33.95,30.0,318.0,0.9069,0.0066,-85.9312,39.756,0.1054,0
2013-01-22,far_target,1492.560059,SPXW130201P01460000,2013-02-01,put,1460.0,E,1.95,,2.3,,2.125,186.0,1780.0,-0.1366,0.0072,-129.6041,52.2357,0.1275,0
2013-01-22,near_grid,1492.560059,SPXW130125C01315000,2013-01-25,call,1315.0,E,176.4,,178.3,,177.35,0.0,0.0,1.0,0.0,-3.9817,0.0,0.1694,0
2013-01-22,near_grid,1492.560059,SPXW130125P01315000,2013-01-25,put,1315.0,E,0.0,,0.05,,0.025,0.0,715.0,0.0,0.0,0.0,0.0,0.2506,0
2013-01-22,near_grid,1492.560059,SPXW130125C01345000,2013-01-25,call,1345.0,E,146.4,,148.3,,147.35,0.0,17.0,1.0,0.0,-4.0727,0.0,0.1694,0
2013-01-22,near_grid,1492.560059,SPXW130125P01345000,2013-01-25,put,1345.0,E,0.0,,0.05,,0.025,51.0,280.0,0.0,0.0,-0.0012,0.0001,0.2506,0
2013-01-22,near_grid,1492.560059,SPXW130125C01370000,2013-01-25,call,1370.0,E,121.4,,123.4,,122.4,0.0,24.0,1.0,0.0,-4.1483,0.0,0.1694,0
2013-01-22,near_grid,1492.560059,SPXW130125P01370000,2013-01-25,put,1370.0,E,0.0,,0.1,,0.05,122.0,929.0,0.0,0.0,-0.0953,0.0049,0.2506,0
2013-01-22,near_grid,1492.560059,SPXW130125C01400000,2013-01-25,call,1400.0,E,91.4,,93.4,,92.4,0.0,181.0,1.0,0.0,-4.2477,0.0005,0.1694,0
2013-01-22,near_grid,1492.560059,SPXW130125P01400000,2013-01-25,put,1400.0,E,0.05,,0.15,,0.1,246.0,9958.0,-0.0007,0.0001,-5.4643,0.2789,0.2506,0
2013-01-22,near_grid,1492.560059,SPXW130125C01430000,2013-01-25,call,1430.0,E,61.5,,63.5,,62.5,3.0,421.0,0.9992,0.0001,-8.4798,0.3135,0.1694,0
2013-01-22,near_grid,1492.560059,SPXW130125P01430000,2013-01-25,put,1430.0,E,0.2,,0.3,,0.25,858.0,6441.0,-0.0159,0.0013,-92.8372,4.7402,0.2506,0
2013-01-22,near_grid,1492.560059,SPXW130125C01460000,2013-01-25,call,1460.0,E,31.8,,33.9,,32.85,67.0,1900.0,0.9491,0.0052,-169.4686,12.4743,0.1694,0
2013-01-22,near_grid,1492.560059,SPXW130125P01460000,2013-01-25,put,1460.0,E,0.6,,0.7,,0.65,7153.0,3130.0,-0.0667,0.0059,-223.0028,15.4411,0.1849,0
2013-01-22,near_grid,1492.560059,SPXW130125C01490000,2013-01-25,call,1490.0,E,7.2,,7.7,,7.45,3299.0,7420.0,0.5695,0.0258,-471.203,46.885,0.1278,0
2013-01-22,near_grid,1492.560059,SPXW130125P01490000,2013-01-25,put,1490.0,E,4.9,,5.3,,5.1,1302.0,331.0,-0.4329,0.0248,-485.1574,46.934,0.1327,0
2013-01-22,near_grid,1492.560059,SPXW130125C01520000,2013-01-25,call,1520.0,E,0.15,,0.2,,0.175,1179.0,4226.0,0.0315,0.0049,-80.8778,8.4541,0.1221,0
