quote_date,selection_group,underlying_close,contract,expiration,option_type,strike,style,bid,bid_size,ask,ask_size,mid,volume,open_interest,delta,gamma,theta,vega,implied_volatility,quote_missing
2013-03-01,underlying,1518.199951,,,,,,,,,,,,,,,,,,0
2013-03-01,far_target,1518.199951,SPX130420C01550000,2013-04-20,call,1550,E,11.1,,12.3,,11.7,506,41614,0.3101,0.0059,-79.5384,196.936,0.1074,0
2013-03-01,far_target,1518.199951,SPX130420P01550000,2013-04-20,put,1550,E,45.1,,47.7,,46.4,230,5468,-0.663,0.0052,-91.1326,203.8243,0.1248,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01175000,2013-03-28,call,1175,E,0,,0,,0,0,0,1,0,-3.3117,0,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01175000,2013-03-28,put,1175,E,0.05,,0.45,,0.25,20,1549,-0.0002,0,-0.517,0.2766,0.2701,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01200000,2013-03-28,call,1200,E,0,,0,,0,0,0,1,0,-3.3821,0,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01200000,2013-03-28,put,1200,E,0.05,,0.65,,0.35,2000,222,-0.0005,0,-1.3971,0.7476,0.2701,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01210000,2013-03-28,call,1210,E,0,,0,,0,0,0,1,0,-3.4103,0,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01210000,2013-03-28,put,1210,E,0.05,,0.45,,0.25,0,0,-0.0008,0,-2.0201,1.081,0.2701,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01220000,2013-03-28,call,1220,E,0,,0,,0,0,0,1,0,-3.4385,0,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01220000,2013-03-28,put,1220,E,0.05,,0.8,,0.425,0,3,-0.0011,0,-2.8745,1.5383,0.2701,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01240000,2013-03-28,call,1240,E,0,,0,,0,0,0,1,0,-3.4952,0.0002,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01240000,2013-03-28,put,1240,E,0.15,,0.6,,0.375,0,0,-0.0023,0.0001,-5.5567,2.9739,0.2701,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01260000,2013-03-28,call,1260,E,0,,0,,0,0,0,1,0,-3.5537,0.0023,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01260000,2013-03-28,put,1260,E,0.3,,1,,0.65,0,72,-0.0045,0.0001,-10.1197,5.4168,0.2701,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01280000,2013-03-28,call,1280,E,235.8,,237.5,,236.65,0,0,1,0,-3.6223,0.0144,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01280000,2013-03-28,put,1280,E,0.45,,1.15,,0.8,0,17,-0.0084,0.0002,-17.4097,9.3202,0.2701,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01300000,2013-03-28,call,1300,E,215.9,,217.7,,216.8,0,0,1,0,-3.7374,0.0718,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01300000,2013-03-28,put,1300,E,0.6,,1.05,,0.825,350,4886,-0.0147,0.0002,-28.3636,15.1869,0.2701,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01315000,2013-03-28,call,1315,E,200.8,,202.8,,201.8,0,0,0.9999,0,-3.9253,0.2143,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01315000,2013-03-28,put,1315,E,0.8,,1.45,,1.125,0,100,-0.0217,0.0005,-39.5216,21.1641,0.2701,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01335000,2013-03-28,call,1335,E,181,,183.1,,182.05,0,0,0.9994,0,-4.5758,0.7957,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01335000,2013-03-28,put,1335,E,1.05,,1.7,,1.375,0,148,-0.0315,0.0007,-52.5809,28.9241,0.263,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01355000,2013-03-28,call,1355,E,161.6,,163.5,,162.55,0,0,0.9981,0.0001,-6.3888,2.5154,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01355000,2013-03-28,put,1355,E,1.4,,2.05,,1.725,0,10,-0.0407,0.0009,-61.0682,35.6206,0.2481,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01375000,2013-03-28,call,1375,E,142.1,,144,,143.05,0,236,0.9941,0.0002,-10.8377,6.8175,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01375000,2013-03-28,put,1375,E,1.9,,2.55,,2.225,0,4830,-0.0536,0.0011,-71.8432,44.4462,0.234,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01395000,2013-03-28,call,1395,E,122.8,,124.7,,123.75,0,13,0.9844,0.0005,-20.2061,15.9433,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01395000,2013-03-28,put,1395,E,2.5,,3.3,,2.9,25,1112,-0.0711,0.0015,-84.0103,55.4058,0.2196,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01415000,2013-03-28,call,1415,E,103.7,,105.6,,104.65,0,0,0.9638,0.0013,-37.0082,32.3681,0.1479,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01415000,2013-03-28,put,1415,E,3.4,,4.2,,3.8,0,131,-0.0948,0.002,-97.2413,68.8386,0.2047,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01435000,2013-03-28,call,1435,E,85,,86.9,,85.95,0,13,0.9179,0.0023,-69.5678,61.8492,0.1537,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01435000,2013-03-28,put,1435,E,4.8,,5.6,,5.2,0,2177,-0.13,0.0027,-113.7825,86.2536,0.1913,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01455000,2013-03-28,call,1455,E,67,,68.8,,67.9,0,0,0.861,0.0036,-97.0254,90.3343,0.1494,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01455000,2013-03-28,put,1455,E,6.7,,7.6,,7.15,0,3026,-0.1785,0.0036,-130.0284,106.4594,0.1773,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01475000,2013-03-28,call,1475,E,49.9,,51.6,,50.75,200,3068,0.7838,0.0051,-120.2834,119.5513,0.1413,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01475000,2013-03-28,put,1475,E,9.6,,10.4,,10,653,8294,-0.2469,0.0047,-144.6854,128.7238,0.1634,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01490000,2013-03-28,call,1490,E,38,,39.6,,38.8,0,478,0.7067,0.0063,-133.4234,140.3228,0.1342,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01490000,2013-03-28,put,1490,E,12.5,,13.5,,13,20,1069,-0.3151,0.0057,-152.3404,144.8817,0.1531,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01510000,2013-03-28,call,1510,E,23.8,,25.3,,24.55,6482,2039,0.5737,0.0078,-139.3544,159.8985,0.1236,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01510000,2013-03-28,put,1510,E,18.2,,19.2,,18.7,868,891,-0.4332,0.0069,-153.6068,160.3958,0.1399,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01530000,2013-03-28,call,1530,E,12.6,,13.6,,13.1,1646,4492,0.4074,0.0085,-125.2262,158.2853,0.1126,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01530000,2013-03-28,put,1530,E,26.5,,28,,27.25,0,44,-0.5796,0.0075,-139.5352,159.4315,0.1286,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01550000,2013-03-28,call,1550,E,5.1,,5.9,,5.5,1378,8282,0.2308,0.0073,-88.585,124.0613,0.1019,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01550000,2013-03-28,put,1550,E,38.8,,40.6,,39.7,0,4665,-0.7279,0.0066,-111.8837,135.3673,0.1227,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01555000,2013-03-28,call,1555,E,3.9,,4.6,,4.25,11,480,0.1922,0.0067,-78.1261,111.4488,0.1001,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01555000,2013-03-28,put,1555,E,42.5,,44.4,,43.45,0,0,-0.7597,0.0062,-104.3305,126.8643,0.1225,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01560000,2013-03-28,call,1560,E,2.85,,3.6,,3.225,194,2716,0.1575,0.006,-67.7803,98.2172,0.0985,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01560000,2013-03-28,put,1560,E,46.5,,48.2,,47.35,0,3,-0.7894,0.0057,-96.2802,117.7368,0.1223,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01565000,2013-03-28,call,1565,E,2.05,,2.65,,2.35,617,166,0.124,0.0052,-56.1069,83.4569,0.0961,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01565000,2013-03-28,put,1565,E,50.6,,52.4,,51.5,0,0,-0.8149,0.0053,-89.1713,108.8694,0.123,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01570000,2013-03-28,call,1570,E,1.4,,1.95,,1.675,244,221,0.0945,0.0044,-44.9195,68.6312,0.0936,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01570000,2013-03-28,put,1570,E,55,,56.7,,55.85,0,0,-0.8362,0.0049,-83.3427,100.7601,0.1247,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01575000,2013-03-28,call,1575,E,0.9,,1.4,,1.15,932,5903,0.0703,0.0036,-35.1138,54.9042,0.0915,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01575000,2013-03-28,put,1575,E,59.5,,61.2,,60.35,0,0,-0.854,0.0044,-78.3621,93.3776,0.127,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01580000,2013-03-28,call,1580,E,0.6,,1.15,,0.875,166,2174,0.0553,0.003,-29.2365,45.5367,0.0919,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01580000,2013-03-28,put,1580,E,64.1,,66.1,,65.1,0,0,-0.8659,0.004,-76.3819,88.1468,0.1314,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01585000,2013-03-28,call,1585,E,0.3,,0.95,,0.625,5,1842,0.0395,0.0023,-21.9021,34.7689,0.0902,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01585000,2013-03-28,put,1585,E,68.9,,70.9,,69.9,0,0,-0.8758,0.0037,-74.8985,83.5893,0.1361,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01590000,2013-03-28,call,1590,E,0.2,,0.8,,0.5,135,746,0.0312,0.0019,-18.2589,28.6478,0.0913,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01590000,2013-03-28,put,1590,E,73.7,,75.7,,74.7,0,0,-0.885,0.0034,-73.0904,79.169,0.1405,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01595000,2013-03-28,call,1595,E,0.15,,0.7,,0.425,0,204,0.0261,0.0016,-16.1158,24.6736,0.0936,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01595000,2013-03-28,put,1595,E,78.6,,80.6,,79.6,0,0,-0.8915,0.0031,-72.7404,75.9339,0.1459,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01600000,2013-03-28,call,1600,E,0.15,,0.6,,0.375,0,3470,0.0233,0.0014,-15.2531,22.4962,0.0972,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01600000,2013-03-28,put,1600,E,83.5,,85.5,,84.5,0,6,-0.8976,0.0028,-72.196,72.8388,0.1511,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01610000,2013-03-28,call,1610,E,0.1,,0.45,,0.275,7,180,0.0161,0.001,-11.5274,16.3713,0.101,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01610000,2013-03-28,put,1610,E,93.4,,95.4,,94.4,0,0,-0.9063,0.0025,-72.6641,68.2026,0.1625,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01620000,2013-03-28,call,1620,E,0,,0.3,,0.15,786,0,0.0089,0.0005,-6.8833,9.78,0.101,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01620000,2013-03-28,put,1620,E,103.3,,105.3,,104.3,0,0,-0.914,0.0022,-72.7218,64.0139,0.1734,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01625000,2013-03-28,call,1625,E,0.05,,0.3,,0.175,0,447,0.0065,0.0004,-5.2231,7.4226,0.101,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01625000,2013-03-28,put,1625,E,108.3,,110.3,,109.3,0,0,-0.9163,0.0021,-73.8134,62.7005,0.1796,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01630000,2013-03-28,call,1630,E,0,,0.3,,0.15,0,50,0.0047,0.0002,-3.9161,5.5662,0.101,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01630000,2013-03-28,put,1630,E,113.3,,115.3,,114.3,0,0,-0.9187,0.002,-74.6903,61.374,0.1855,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01650000,2013-03-28,call,1650,E,0.05,,0.2,,0.125,0,107,0.0011,0.0001,-1.1002,1.5648,0.101,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01650000,2013-03-28,put,1650,E,133.3,,134.9,,134.1,0,5,-0.9295,0.0016,-74.3576,55.0811,0.2062,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01675000,2013-03-28,call,1675,E,0,,0.2,,0.1,0,10,0.0002,0,-0.1741,0.2478,0.101,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01675000,2013-03-28,put,1675,E,158.3,,160.2,,159.25,0,0,-0.9343,0.0013,-81.1402,52.1081,0.237,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01700000,2013-03-28,call,1700,E,0,,0.05,,0.025,0,1,0,0,-0.021,0.0299,0.101,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01700000,2013-03-28,put,1700,E,183.2,,185.2,,184.2,0,0,-0.941,0.0011,-82.8839,47.9675,0.263,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01750000,2013-03-28,call,1750,E,0,,0.05,,0.025,0,46,0,0,-0.0001,0.0002,0.101,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01750000,2013-03-28,put,1750,E,233.2,,235.2,,234.2,0,0,-0.9491,0.0008,-88.3008,42.6516,0.3147,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01800000,2013-03-28,call,1800,E,0,,0.05,,0.025,0,15,0,0,0,0,0.101,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01800000,2013-03-28,put,1800,E,283.2,,285.2,,284.2,0,0,-0.9548,0.0005,-92.895,38.8148,0.3635,0
2013-03-01,near_grid,1518.199951,SPXQ130328C01850000,2013-03-28,call,1850,E,0,,0.05,,0.025,0,15,0,0,0,0,0.101,0
2013-03-01,near_grid,1518.199951,SPXQ130328P01850000,2013-03-28,put,1850,E,333.2,,334.7,,333.95,0,0,-0.9758,0.0004,-53.3428,23.2046,0.3635,0
2013-03-04,underlying,1525.199951,,,,,,,,,,,,,,,,,,0
2013-03-04,far_target,1525.199951,SPX130420C01550000,2013-04-20,call,1550,E,12,,13.2,,12.6,527,41682,0.3418,0.0065,-83.0842,199.5132,0.1039,0
2013-03-04,far_target,1525.199951,SPX130420P01550000,2013-04-20,put,1550,E,37.5,,39.7,,38.6,11,5668,-0.6455,0.0061,-86.8015,202.2155,0.1126,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01175000,2013-03-28,call,1175,E,348.8,,350.5,,349.65,0,0,1,0,-3.3117,0,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01175000,2013-03-28,put,1175,E,0.05,,0.3,,0.175,3,1559,0,0,-0.0276,0.0146,0.2416,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01200000,2013-03-28,call,1200,E,323.8,,325.6,,324.7,0,0,1,0,-3.3822,0,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01200000,2013-03-28,put,1200,E,0.05,,0.3,,0.175,0,2200,0,0,-0.1146,0.0607,0.2416,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01210000,2013-03-28,call,1210,E,313.9,,315.6,,314.75,0,0,1,0,-3.4104,0,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01210000,2013-03-28,put,1210,E,0,,0.35,,0.175,0,0,-0.0001,0,-0.1943,0.103,0.2416,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01220000,2013-03-28,call,1220,E,303.9,,305.6,,304.75,0,0,1,0,-3.4387,0.0001,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01220000,2013-03-28,put,1220,E,0,,0.4,,0.2,0,3,-0.0001,0,-0.3224,0.1709,0.2416,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01240000,2013-03-28,call,1240,E,283.9,,285.7,,284.8,0,0,1,0,-3.4962,0.0009,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01240000,2013-03-28,put,1240,E,0.05,,0.45,,0.25,0,0,-0.0003,0,-0.8305,0.4402,0.2416,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01260000,2013-03-28,call,1260,E,264,,265.8,,264.9,0,0,1,0,-3.5585,0.0055,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01260000,2013-03-28,put,1260,E,0.05,,0.55,,0.3,0,72,-0.0008,0,-1.9665,1.0425,0.2416,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01280000,2013-03-28,call,1280,E,244.1,,245.9,,245,0,0,1,0,-3.6438,0.0275,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01280000,2013-03-28,put,1280,E,0.1,,0.8,,0.45,0,17,-0.0019,0.0001,-4.2961,2.2777,0.2416,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01300000,2013-03-28,call,1300,E,224.2,,226,,225.1,0,0,0.9999,0,-3.8179,0.1174,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01300000,2013-03-28,put,1300,E,0.2,,0.9,,0.55,20,5236,-0.004,0.0001,-8.6891,4.6076,0.2416,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01315000,2013-03-28,call,1315,E,209.3,,211.1,,210.2,0,0,0.9998,0,-4.1194,0.3153,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01315000,2013-03-28,put,1315,E,0.3,,0.95,,0.625,0,100,-0.0069,0.0002,-14.0382,7.445,0.2416,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01335000,2013-03-28,call,1335,E,189.4,,191.3,,190.35,0,0,0.9992,0,-5.1173,1.0341,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01335000,2013-03-28,put,1335,E,0.5,,0.85,,0.675,1424,148,-0.0134,0.0004,-25.0081,13.2654,0.2416,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01355000,2013-03-28,call,1355,E,169.6,,171.5,,170.55,0,0,0.9975,0.0001,-7.676,2.9451,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01355000,2013-03-28,put,1355,E,0.65,,1.25,,0.95,0,10,-0.0245,0.0005,-41.608,22.0756,0.2416,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01375000,2013-03-28,call,1375,E,149.9,,151.8,,150.85,0,236,0.9932,0.0002,-13.4663,7.3259,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01375000,2013-03-28,put,1375,E,0.9,,1.55,,1.225,400,4830,-0.0339,0.0009,-51.7138,29.0191,0.2285,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01395000,2013-03-28,call,1395,E,130.2,,132.2,,131.2,0,13,0.9833,0.0005,-24.8782,16.006,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01395000,2013-03-28,put,1395,E,1.25,,1.9,,1.575,20,1137,-0.0453,0.0011,-60.8972,36.777,0.2124,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01415000,2013-03-28,call,1415,E,110.7,,112.7,,111.7,0,0,0.9634,0.0011,-44.381,30.8804,0.1679,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01415000,2013-03-28,put,1415,E,1.8,,2.45,,2.125,0,131,-0.0628,0.0016,-73.1561,47.585,0.1973,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01435000,2013-03-28,call,1435,E,91.5,,93.5,,92.5,0,13,0.9318,0.0021,-69.1458,50.7691,0.1647,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01435000,2013-03-28,put,1435,E,2.55,,3.2,,2.875,1,2177,-0.0873,0.0023,-86.3913,61.2279,0.1812,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01455000,2013-03-28,call,1455,E,72.8,,74.7,,73.75,0,0,0.8893,0.0032,-92.2192,72.8509,0.1555,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01455000,2013-03-28,put,1455,E,3.8,,4.6,,4.2,26,3026,-0.1277,0.0032,-105.0537,80.5682,0.1676,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01475000,2013-03-28,call,1475,E,54.9,,56.6,,55.75,2,3268,0.8265,0.0046,-114.9696,98.8569,0.1443,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01475000,2013-03-28,put,1475,E,5.7,,6.6,,6.15,12,8646,-0.1868,0.0046,-123.026,103.5596,0.1529,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01490000,2013-03-28,call,1490,E,42.2,,43.8,,43,0,478,0.7596,0.006,-130.1312,119.998,0.1353,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01490000,2013-03-28,put,1490,E,7.9,,8.8,,8.35,1,881,-0.2505,0.0057,-135.246,122.6773,0.1421,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01510000,2013-03-28,call,1510,E,27,,28.1,,27.55,2,7176,0.6341,0.0079,-142.5533,145.0721,0.1233,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01510000,2013-03-28,put,1510,E,12.4,,13.3,,12.85,34,1497,-0.3704,0.0076,-144.4191,145.6536,0.1282,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01530000,2013-03-28,call,1530,E,14.3,,15.2,,14.75,14,5361,0.4631,0.0094,-133.6223,153.1838,0.1099,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01530000,2013-03-28,put,1530,E,19.4,,20.6,,20,0,44,-0.535,0.009,-135.0091,153.2524,0.1146,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01550000,2013-03-28,call,1550,E,5.5,,6.2,,5.85,1726,9264,0.2617,0.0087,-96.3299,125.5092,0.097,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01550000,2013-03-28,put,1550,E,30.4,,32,,31.2,0,4665,-0.7247,0.0084,-100.9064,128.7323,0.1034,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01555000,2013-03-28,call,1555,E,4.1,,4.8,,4.45,13,481,0.2159,0.008,-84.8441,112.9533,0.095,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01555000,2013-03-28,put,1555,E,33.9,,35.6,,34.75,0,0,-0.7683,0.0078,-90.023,117.5656,0.1016,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01560000,2013-03-28,call,1560,E,2.95,,3.6,,3.275,369,2868,0.1739,0.0072,-72.8252,98.9967,0.0931,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01560000,2013-03-28,put,1560,E,37.7,,39.4,,38.55,0,3,-0.8091,0.0071,-78.3544,104.9752,0.0998,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01565000,2013-03-28,call,1565,E,1.95,,2.7,,2.325,70,777,0.1345,0.0062,-59.7605,83.5265,0.0906,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01565000,2013-03-28,put,1565,E,41.8,,43.5,,42.65,0,0,-0.8436,0.0063,-67.8245,92.4315,0.099,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01570000,2013-03-28,call,1570,E,1.55,,1.95,,1.75,164,321,0.1059,0.0053,-50.2778,70.5497,0.0903,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01570000,2013-03-28,put,1570,E,46.1,,47.8,,46.95,0,0,-0.8732,0.0055,-57.9521,80.1855,0.0985,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01575000,2013-03-28,call,1575,E,1.05,,1.45,,1.25,261,6094,0.0804,0.0043,-40.5935,57.5645,0.0893,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01575000,2013-03-28,put,1575,E,50.6,,52.3,,51.45,0,0,-0.8971,0.0047,-49.4512,69.102,0.0989,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01580000,2013-03-28,call,1580,E,0.4,,1.1,,0.75,155,2200,0.0518,0.0032,-27.3709,40.9343,0.0848,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01580000,2013-03-28,put,1580,E,55.2,,57,,56.1,0,0,-0.9165,0.004,-42.0227,59.2044,0.0995,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01585000,2013-03-28,call,1585,E,0.15,,0.85,,0.5,30,1842,0.0342,0.0023,-19.0317,29.2328,0.0826,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01585000,2013-03-28,put,1585,E,60,,61.7,,60.85,0,0,-0.9308,0.0034,-36.4923,51.3251,0.1013,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01590000,2013-03-28,call,1590,E,0.25,,0.7,,0.475,23,876,0.0336,0.0022,-20.221,28.8428,0.089,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01590000,2013-03-28,put,1590,E,64.8,,66.5,,65.65,0,0,-0.9441,0.0028,-30.4788,43.4385,0.1022,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01595000,2013-03-28,call,1595,E,0.15,,0.6,,0.375,14,204,0.026,0.0017,-16.5522,23.3048,0.0902,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01595000,2013-03-28,put,1595,E,69.7,,71.4,,70.55,0,0,-0.9526,0.0023,-26.9281,38.1263,0.1047,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01600000,2013-03-28,call,1600,E,0.1,,0.55,,0.325,14,3470,0.0211,0.0014,-14.1754,19.5112,0.0922,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01600000,2013-03-28,put,1600,E,74.6,,76.4,,75.5,0,6,-0.9632,0.002,-21.0952,31.0757,0.1047,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01610000,2013-03-28,call,1610,E,0,,0.35,,0.175,2,187,0.0107,0.0008,-7.9465,10.944,0.0922,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01610000,2013-03-28,put,1610,E,84.6,,86.3,,85.45,0,0,-0.9785,0.0013,-11.8018,19.8413,0.1047,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01620000,2013-03-28,call,1620,E,0,,0.3,,0.15,0,786,0.0052,0.0004,-4.1662,5.7405,0.0922,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01620000,2013-03-28,put,1620,E,94.3,,96.2,,95.25,0,0,-0.988,0.0008,-5.3325,12.0251,0.1047,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01625000,2013-03-28,call,1625,E,0.05,,0.3,,0.175,0,447,0.0035,0.0002,-2.943,4.0559,0.0922,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01625000,2013-03-28,put,1625,E,99.3,,101.2,,100.25,0,0,-0.9912,0.0005,-2.9776,9.1832,0.1047,0
2013-03-04,near_grid,1525.199951,SPXQ130328C01630000,2013-03-28,call,1630,E,0,,0.3,,0.15,0,50,0.0023,0.0002,-2.0454,2.8194,0.0922,0
2013-03-04,near_grid,1525.199951,SPXQ130328P01630000,2013-03-28,put,1630,E,104.5,,106.2,,105.35,0,0,-0.9936,0.0004,-1.1038,6.9248,0.1047,0
